"Notes"	"Year"	"Year Code"	"Division"	"Division Code"	"Age Groups"	"Age Groups Code"	Count	Population	Crude Rate
	"2014"	"2014"	"West North Central"	"CENS-D4"	"50-54 years"	"50-54"	8833	1496390	590.3
	"2014"	"2014"	"West North Central"	"CENS-D4"	"55-59 years"	"55-59"	12458	1451203	858.5
	"2014"	"2014"	"West North Central"	"CENS-D4"	"60-64 years "	"60-64"	14974	1255828	1192.4
	"2014"	"2014"	"West North Central"	"CENS-D4"	"65-69 years"	"65-69"	16528	987967	1672.9
	"2014"	"2014"	"West North Central"	"CENS-D4"	"70-74 years"	"70-74"	14513	721386	2011.8
	"2014"	"2014"	"West North Central"	"CENS-D4"	"75-79 years"	"75-79"	12322	535865	2299.5
	"2014"	"2014"	"West North Central"	"CENS-D4"	"80-84 years"	"80-84"	9708	408670	2375.5
	"2014"	"2014"	"West North Central"	"CENS-D4"	"85+ years"	"85+"	9807	464042	2113.4
	"2014"	"2014"	"South Atlantic"	"CENS-D5"	"< 1 year"	"1"	175	739833	23.7
	"2014"	"2014"	"South Atlantic"	"CENS-D5"	"1-4 years"	"1-4"	667	2981164	22.4
	"2014"	"2014"	"South Atlantic"	"CENS-D5"	"5-9 years"	"5-9"	510	3863466	13.2
	"2014"	"2014"	"South Atlantic"	"CENS-D5"	"10-14 years"	"10-14"	629	3895516	16.1
	"2014"	"2014"	"South Atlantic"	"CENS-D5"	"15-19 years"	"15-19"	897	3964582	22.6
	"2014"	"2014"	"South Atlantic"	"CENS-D5"	"20-24 years"	"20-24"	1496	4361322	34.3
	"2014"	"2014"	"South Atlantic"	"CENS-D5"	"25-29 years"	"25-29"	2583	4221279	61.2
	"2014"	"2014"	"South Atlantic"	"CENS-D5"	"30-34 years"	"30-34"	3787	4099986	92.4
	"2014"	"2014"	"South Atlantic"	"CENS-D5"	"35-39 years"	"35-39"	5658	3866500	146.3
	"2014"	"2014"	"South Atlantic"	"CENS-D5"	"40-44 years"	"40-44"	9609	4125456	232.9
	"2014"	"2014"	"South Atlantic"	"CENS-D5"	"45-49 years"	"45-49"	15716	4195634	374.6
	"2014"	"2014"	"South Atlantic"	"CENS-D5"	"50-54 years"	"50-54"	27027	4483006	602.9
	"2014"	"2014"	"South Atlantic"	"CENS-D5"	"55-59 years"	"55-59"	37344	4197093	889.8
	"2014"	"2014"	"South Atlantic"	"CENS-D5"	"60-64 years "	"60-64"	45381	3699229	1226.8
	"2014"	"2014"	"South Atlantic"	"CENS-D5"	"65-69 years"	"65-69"	54050	3249580	1663.3
	"2014"	"2014"	"South Atlantic"	"CENS-D5"	"70-74 years"	"70-74"	47102	2413973	1951.2
	"2014"	"2014"	"South Atlantic"	"CENS-D5"	"75-79 years"	"75-79"	37503	1709294	2194.1
	"2014"	"2014"	"South Atlantic"	"CENS-D5"	"80-84 years"	"80-84"	27044	1200112	2253.5
	"2014"	"2014"	"South Atlantic"	"CENS-D5"	"85+ years"	"85+"	25858	1210863	2135.5
	"2014"	"2014"	"East South Central"	"CENS-D6"	"< 1 year"	"1"	84	231918	36.2
	"2014"	"2014"	"East South Central"	"CENS-D6"	"1-4 years"	"1-4"	217	931205	23.3
	"2014"	"2014"	"East South Central"	"CENS-D6"	"5-9 years"	"5-9"	140	1216910	11.5
	"2014"	"2014"	"East South Central"	"CENS-D6"	"10-14 years"	"10-14"	201	1224825	16.4
	"2014"	"2014"	"East South Central"	"CENS-D6"	"15-19 years"	"15-19"	268	1227222	21.8
	"2014"	"2014"	"East South Central"	"CENS-D6"	"20-24 years"	"20-24"	487	1359254	35.8
	"2014"	"2014"	"East South Central"	"CENS-D6"	"25-29 years"	"25-29"	706	1229355	57.4
	"2014"	"2014"	"East South Central"	"CENS-D6"	"30-34 years"	"30-34"	1256	1212917	103.6
	"2014"	"2014"	"East South Central"	"CENS-D6"	"35-39 years"	"35-39"	1802	1153942	156.2
	"2014"	"2014"	"East South Central"	"CENS-D6"	"40-44 years"	"40-44"	3032	1217121	249.1
	"2014"	"2014"	"East South Central"	"CENS-D6"	"45-49 years"	"45-49"	4734	1218636	388.5
	"2014"	"2014"	"East South Central"	"CENS-D6"	"50-54 years"	"50-54"	8467	1332792	635.3
	"2014"	"2014"	"East South Central"	"CENS-D6"	"55-59 years"	"55-59"	12190	1287163	947.0
	"2014"	"2014"	"East South Central"	"CENS-D6"	"60-64 years "	"60-64"	14671	1131206	1296.9
	"2014"	"2014"	"East South Central"	"CENS-D6"	"65-69 years"	"65-69"	16354	956525	1709.7
	"2014"	"2014"	"East South Central"	"CENS-D6"	"70-74 years"	"70-74"	14365	695419	2065.7
	"2014"	"2014"	"East South Central"	"CENS-D6"	"75-79 years"	"75-79"	11017	494472	2228.0
	"2014"	"2014"	"East South Central"	"CENS-D6"	"80-84 years"	"80-84"	7480	337695	2215.0
	"2014"	"2014"	"East South Central"	"CENS-D6"	"85+ years"	"85+"	6437	320460	2008.7
	"2014"	"2014"	"West South Central"	"CENS-D7"	"< 1 year"	"1"	160	547378	29.2
	"2014"	"2014"	"West South Central"	"CENS-D7"	"1-4 years"	"1-4"	487	2177327	22.4
	"2014"	"2014"	"West South Central"	"CENS-D7"	"5-9 years"	"5-9"	400	2796420	14.3
	"2014"	"2014"	"West South Central"	"CENS-D7"	"10-14 years"	"10-14"	420	2764905	15.2
	"2014"	"2014"	"West South Central"	"CENS-D7"	"15-19 years"	"15-19"	579	2667610	21.7
	"2014"	"2014"	"West South Central"	"CENS-D7"	"20-24 years"	"20-24"	978	2843618	34.4
	"2014"	"2014"	"West South Central"	"CENS-D7"	"25-29 years"	"25-29"	1610	2770153	58.1
	"2014"	"2014"	"West South Central"	"CENS-D7"	"30-34 years"	"30-34"	2503	2753655	90.9
	"2014"	"2014"	"West South Central"	"CENS-D7"	"35-39 years"	"35-39"	3499	2514789	139.1
	"2014"	"2014"	"West South Central"	"CENS-D7"	"40-44 years"	"40-44"	5466	2520659	216.8
	"2014"	"2014"	"West South Central"	"CENS-D7"	"45-49 years"	"45-49"	8160	2404684	339.3
	"2014"	"2014"	"West South Central"	"CENS-D7"	"50-54 years"	"50-54"	14009	2548020	549.8
	"2014"	"2014"	"West South Central"	"CENS-D7"	"55-59 years"	"55-59"	19740	2380082	829.4
	"2014"	"2014"	"West South Central"	"CENS-D7"	"60-64 years "	"60-64"	22709	2004420	1132.9
	"2014"	"2014"	"West South Central"	"CENS-D7"	"65-69 years"	"65-69"	25618	1625543	1576.0
	"2014"	"2014"	"West South Central"	"CENS-D7"	"70-74 years"	"70-74"	22034	1164573	1892.0
	"2014"	"2014"	"West South Central"	"CENS-D7"	"75-79 years"	"75-79"	17047	822411	2072.8
	"2014"	"2014"	"West South Central"	"CENS-D7"	"80-84 years"	"80-84"	12599	578258	2178.8
	"2014"	"2014"	"West South Central"	"CENS-D7"	"85+ years"	"85+"	11291	558536	2021.5
	"2014"	"2014"	"Mountain"	"CENS-D8"	"< 1 year"	"1"	74	306004	24.2
	"2014"	"2014"	"Mountain"	"CENS-D8"	"1-4 years"	"1-4"	277	1242240	22.3
	"2014"	"2014"	"Mountain"	"CENS-D8"	"5-9 years"	"5-9"	229	1633543	14.0
	"2014"	"2014"	"Mountain"	"CENS-D8"	"10-14 years"	"10-14"	211	1604412	13.2
	"2014"	"2014"	"Mountain"	"CENS-D8"	"15-19 years"	"15-19"	347	1550525	22.4
	"2014"	"2014"	"Mountain"	"CENS-D8"	"20-24 years"	"20-24"	603	1682138	35.8
	"2014"	"2014"	"Mountain"	"CENS-D8"	"25-29 years"	"25-29"	971	1621508	59.9
	"2014"	"2014"	"Mountain"	"CENS-D8"	"30-34 years"	"30-34"	1475	1626570	90.7
	"2014"	"2014"	"Mountain"	"CENS-D8"	"35-39 years"	"35-39"	2052	1491583	137.6
	"2014"	"2014"	"Mountain"	"CENS-D8"	"40-44 years"	"40-44"	2959	1461401	202.5
	"2014"	"2014"	"Mountain"	"CENS-D8"	"45-49 years"	"45-49"	4341	1397587	310.6
	"2014"	"2014"	"Mountain"	"CENS-D8"	"50-54 years"	"50-54"	7612	1510696	503.9
	"2014"	"2014"	"Mountain"	"CENS-D8"	"55-59 years"	"55-59"	10654	1465260	727.1
	"2014"	"2014"	"Mountain"	"CENS-D8"	"60-64 years "	"60-64"	13499	1313264	1027.9
	"2014"	"2014"	"Mountain"	"CENS-D8"	"65-69 years"	"65-69"	15664	1113379	1406.9
	"2014"	"2014"	"Mountain"	"CENS-D8"	"70-74 years"	"70-74"	14108	805857	1750.7
	"2014"	"2014"	"Mountain"	"CENS-D8"	"75-79 years"	"75-79"	11151	557466	2000.3
	"2014"	"2014"	"Mountain"	"CENS-D8"	"80-84 years"	"80-84"	7908	381694	2071.8
	"2014"	"2014"	"Mountain"	"CENS-D8"	"85+ years"	"85+"	7664	370883	2066.4
	"2014"	"2014"	"Pacific"	"CENS-D9"	"< 1 year"	"1"	169	662362	25.5
	"2014"	"2014"	"Pacific"	"CENS-D9"	"1-4 years"	"1-4"	601	2666839	22.5
	"2014"	"2014"	"Pacific"	"CENS-D9"	"5-9 years"	"5-9"	476	3381352	14.1
	"2014"	"2014"	"Pacific"	"CENS-D9"	"10-14 years"	"10-14"	528	3336834	15.8
	"2014"	"2014"	"Pacific"	"CENS-D9"	"15-19 years"	"15-19"	854	3429421	24.9
	"2014"	"2014"	"Pacific"	"CENS-D9"	"20-24 years"	"20-24"	1431	3843181	37.2
	"2014"	"2014"	"Pacific"	"CENS-D9"	"25-29 years"	"25-29"	2233	3853930	57.9
	"2014"	"2014"	"Pacific"	"CENS-D9"	"30-34 years"	"30-34"	3395	3749268	90.6
	"2014"	"2014"	"Pacific"	"CENS-D9"	"35-39 years"	"35-39"	4464	3414972	130.7
	"2014"	"2014"	"Pacific"	"CENS-D9"	"40-44 years"	"40-44"	6982	3448411	202.5
	"2014"	"2014"	"Pacific"	"CENS-D9"	"45-49 years"	"45-49"	10910	3403238	320.6
	"2014"	"2014"	"Pacific"	"CENS-D9"	"50-54 years"	"50-54"	18168	3554754	511.1
	"2014"	"2014"	"Pacific"	"CENS-D9"	"55-59 years"	"55-59"	25317	3349917	755.8
	"2014"	"2014"	"Pacific"	"CENS-D9"	"60-64 years "	"60-64"	30695	2886627	1063.4
	"2014"	"2014"	"Pacific"	"CENS-D9"	"65-69 years"	"65-69"	34608	2326782	1487.4
	"2014"	"2014"	"Pacific"	"CENS-D9"	"70-74 years"	"70-74"	29352	1624977	1806.3
	"2014"	"2014"	"Pacific"	"CENS-D9"	"75-79 years"	"75-79"	23728	1149565	2064.1
	"2014"	"2014"	"Pacific"	"CENS-D9"	"80-84 years"	"80-84"	18805	841463	2234.8
	"2014"	"2014"	"Pacific"	"CENS-D9"	"85+ years"	"85+"	20152	939458	2145.1
	"2015"	"2015"	"New England"	"CENS-D1"	"< 1 year"	"1"	45	150579	29.9
	"2015"	"2015"	"New England"	"CENS-D1"	"1-4 years"	"1-4"	151	613880	24.6
	"2015"	"2015"	"New England"	"CENS-D1"	"5-9 years"	"5-9"	103	810138	12.7
	"2015"	"2015"	"New England"	"CENS-D1"	"10-14 years"	"10-14"	123	866766	14.2
	"2015"	"2015"	"New England"	"CENS-D1"	"15-19 years"	"15-19"	243	993018	24.5
	"2015"	"2015"	"New England"	"CENS-D1"	"20-24 years"	"20-24"	403	1037161	38.9
	"2015"	"2015"	"New England"	"CENS-D1"	"25-29 years"	"25-29"	687	979315	70.2
	"2015"	"2015"	"New England"	"CENS-D1"	"30-34 years"	"30-34"	984	929427	105.9
	"2015"	"2015"	"New England"	"CENS-D1"	"35-39 years"	"35-39"	1337	865667	154.4
	"2015"	"2015"	"New England"	"CENS-D1"	"40-44 years"	"40-44"	2239	899332	249.0
	"2015"	"2015"	"New England"	"CENS-D1"	"45-49 years"	"45-49"	3855	1022313	377.1
	"2015"	"2015"	"New England"	"CENS-D1"	"50-54 years"	"50-54"	6659	1131801	588.4
	"2015"	"2015"	"New England"	"CENS-D1"	"55-59 years"	"55-59"	9423	1104186	853.4
	"2015"	"2015"	"New England"	"CENS-D1"	"60-64 years "	"60-64"	11284	948677	1189.4
	"2015"	"2015"	"New England"	"CENS-D1"	"65-69 years"	"65-69"	13048	790217	1651.2
	"2015"	"2015"	"New England"	"CENS-D1"	"70-74 years"	"70-74"	11436	555450	2058.9
	"2015"	"2015"	"New England"	"CENS-D1"	"75-79 years"	"75-79"	8781	382704	2294.5
	"2015"	"2015"	"New England"	"CENS-D1"	"80-84 years"	"80-84"	7026	292044	2405.8
	"2015"	"2015"	"New England"	"CENS-D1"	"85+ years"	"85+"	7227	353481	2044.5
	"2015"	"2015"	"Middle Atlantic"	"CENS-D2"	"< 1 year"	"1"	160	486053	32.9
	"2015"	"2015"	"Middle Atlantic"	"CENS-D2"	"1-4 years"	"1-4"	439	1940559	22.6
	"2015"	"2015"	"Middle Atlantic"	"CENS-D2"	"5-9 years"	"5-9"	348	2420946	14.4
	"2015"	"2015"	"Middle Atlantic"	"CENS-D2"	"10-14 years"	"10-14"	405	2487532	16.3
	"2015"	"2015"	"Middle Atlantic"	"CENS-D2"	"15-19 years"	"15-19"	738	2649232	27.9
	"2015"	"2015"	"Middle Atlantic"	"CENS-D2"	"20-24 years"	"20-24"	1160	2853774	40.6
	"2015"	"2015"	"Middle Atlantic"	"CENS-D2"	"25-29 years"	"25-29"	2058	2932939	70.2
	"2015"	"2015"	"Middle Atlantic"	"CENS-D2"	"30-34 years"	"30-34"	3096	2758903	112.2
	"2015"	"2015"	"Middle Atlantic"	"CENS-D2"	"35-39 years"	"35-39"	4171	2567269	162.5
	"2015"	"2015"	"Middle Atlantic"	"CENS-D2"	"40-44 years"	"40-44"	6581	2573231	255.7
	"2015"	"2015"	"Middle Atlantic"	"CENS-D2"	"45-49 years"	"45-49"	11056	2806211	394.0
	"2015"	"2015"	"Middle Atlantic"	"CENS-D2"	"50-54 years"	"50-54"	18790	3033739	619.4
	"2015"	"2015"	"Middle Atlantic"	"CENS-D2"	"55-59 years"	"55-59"	26555	2968659	894.5
	"2015"	"2015"	"Middle Atlantic"	"CENS-D2"	"60-64 years "	"60-64"	32404	2547525	1272.0
	"2015"	"2015"	"Middle Atlantic"	"CENS-D2"	"65-69 years"	"65-69"	36495	2117654	1723.4
	"2015"	"2015"	"Middle Atlantic"	"CENS-D2"	"70-74 years"	"70-74"	31671	1514270	2091.5
	"2015"	"2015"	"Middle Atlantic"	"CENS-D2"	"75-79 years"	"75-79"	26174	1103052	2372.9
	"2015"	"2015"	"Middle Atlantic"	"CENS-D2"	"80-84 years"	"80-84"	20413	830801	2457.0
	"2015"	"2015"	"Middle Atlantic"	"CENS-D2"	"85+ years"	"85+"	22040	978123	2253.3
	"2015"	"2015"	"East North Central"	"CENS-D3"	"< 1 year"	"1"	161	561078	28.7
	"2015"	"2015"	"East North Central"	"CENS-D3"	"1-4 years"	"1-4"	528	2252183	23.4
	"2015"	"2015"	"East North Central"	"CENS-D3"	"5-9 years"	"5-9"	372	2937504	12.7
	"2015"	"2015"	"East North Central"	"CENS-D3"	"10-14 years"	"10-14"	445	3033619	14.7
	"2015"	"2015"	"East North Central"	"CENS-D3"	"15-19 years"	"15-19"	759	3132563	24.2
	"2015"	"2015"	"East North Central"	"CENS-D3"	"20-24 years"	"20-24"	1225	3311095	37.0
	"2015"	"2015"	"East North Central"	"CENS-D3"	"25-29 years"	"25-29"	1991	3062986	65.0
	"2015"	"2015"	"East North Central"	"CENS-D3"	"30-34 years"	"30-34"	3113	2987781	104.2
	"2015"	"2015"	"East North Central"	"CENS-D3"	"35-39 years"	"35-39"	4361	2862716	152.3
	"2015"	"2015"	"East North Central"	"CENS-D3"	"40-44 years"	"40-44"	6790	2873715	236.3
	"2015"	"2015"	"East North Central"	"CENS-D3"	"45-49 years"	"45-49"	11370	3025725	375.8
	"2015"	"2015"	"East North Central"	"CENS-D3"	"50-54 years"	"50-54"	19981	3329302	600.2
	"2015"	"2015"	"East North Central"	"CENS-D3"	"55-59 years"	"55-59"	29277	3344636	875.3
	"2015"	"2015"	"East North Central"	"CENS-D3"	"60-64 years "	"60-64"	35754	2918681	1225.0
	"2015"	"2015"	"East North Central"	"CENS-D3"	"65-69 years"	"65-69"	39358	2383842	1651.0
	"2015"	"2015"	"East North Central"	"CENS-D3"	"70-74 years"	"70-74"	34258	1679525	2039.7
	"2015"	"2015"	"East North Central"	"CENS-D3"	"75-79 years"	"75-79"	27772	1205000	2304.7
	"2015"	"2015"	"East North Central"	"CENS-D3"	"80-84 years"	"80-84"	20485	873267	2345.8
	"2015"	"2015"	"East North Central"	"CENS-D3"	"85+ years"	"85+"	21016	981370	2141.5
	"2015"	"2015"	"West North Central"	"CENS-D4"	"< 1 year"	"1"	78	273143	28.6
	"2015"	"2015"	"West North Central"	"CENS-D4"	"1-4 years"	"1-4"	254	1092127	23.3
	"2015"	"2015"	"West North Central"	"CENS-D4"	"5-9 years"	"5-9"	200	1401234	14.3
	"2015"	"2015"	"West North Central"	"CENS-D4"	"10-14 years"	"10-14"	228	1381433	16.5
	"2015"	"2015"	"West North Central"	"CENS-D4"	"15-19 years"	"15-19"	337	1398260	24.1
	"2015"	"2015"	"West North Central"	"CENS-D4"	"20-24 years"	"20-24"	578	1518746	38.1
	"2015"	"2015"	"West North Central"	"CENS-D4"	"25-29 years"	"25-29"	909	1390377	65.4
	"2015"	"2015"	"West North Central"	"CENS-D4"	"30-34 years"	"30-34"	1492	1417895	105.2
	"2015"	"2015"	"West North Central"	"CENS-D4"	"35-39 years"	"35-39"	1986	1300489	152.7
	"2015"	"2015"	"West North Central"	"CENS-D4"	"40-44 years"	"40-44"	2987	1224635	243.9
	"2015"	"2015"	"West North Central"	"CENS-D4"	"45-49 years"	"45-49"	4750	1273008	373.1
	"2015"	"2015"	"West North Central"	"CENS-D4"	"50-54 years"	"50-54"	8644	1456835	593.3
	"2015"	"2015"	"West North Central"	"CENS-D4"	"55-59 years"	"55-59"	12934	1467067	881.6
	"2015"	"2015"	"West North Central"	"CENS-D4"	"60-64 years "	"60-64"	15642	1288256	1214.2
	"2015"	"2015"	"West North Central"	"CENS-D4"	"65-69 years"	"65-69"	17266	1039514	1661.0
	"2015"	"2015"	"West North Central"	"CENS-D4"	"70-74 years"	"70-74"	15246	739915	2060.5
	"2015"	"2015"	"West North Central"	"CENS-D4"	"75-79 years"	"75-79"	12649	543365	2327.9
	"2015"	"2015"	"West North Central"	"CENS-D4"	"80-84 years"	"80-84"	9844	407751	2414.2
	"2015"	"2015"	"West North Central"	"CENS-D4"	"85+ years"	"85+"	9829	468549	2097.8
	"2015"	"2015"	"South Atlantic"	"CENS-D5"	"< 1 year"	"1"	202	749107	27.0
	"2015"	"2015"	"South Atlantic"	"CENS-D5"	"1-4 years"	"1-4"	661	2994536	22.1
	"2015"	"2015"	"South Atlantic"	"CENS-D5"	"5-9 years"	"5-9"	501	3872561	12.9
	"2015"	"2015"	"South Atlantic"	"CENS-D5"	"10-14 years"	"10-14"	599	3896905	15.4
	"2015"	"2015"	"South Atlantic"	"CENS-D5"	"15-19 years"	"15-19"	967	3998747	24.2
	"2015"	"2015"	"South Atlantic"	"CENS-D5"	"20-24 years"	"20-24"	1534	4320571	35.5
	"2015"	"2015"	"South Atlantic"	"CENS-D5"	"25-29 years"	"25-29"	2493	4333209	57.5
	"2015"	"2015"	"South Atlantic"	"CENS-D5"	"30-34 years"	"30-34"	4069	4135136	98.4
	"2015"	"2015"	"South Atlantic"	"CENS-D5"	"35-39 years"	"35-39"	5840	3956049	147.6
	"2015"	"2015"	"South Atlantic"	"CENS-D5"	"40-44 years"	"40-44"	9620	4052587	237.4
	"2015"	"2015"	"South Atlantic"	"CENS-D5"	"45-49 years"	"45-49"	15576	4197891	371.0
	"2015"	"2015"	"South Atlantic"	"CENS-D5"	"50-54 years"	"50-54"	26987	4483688	601.9
	"2015"	"2015"	"South Atlantic"	"CENS-D5"	"55-59 years"	"55-59"	37944	4280569	886.4
	"2015"	"2015"	"South Atlantic"	"CENS-D5"	"60-64 years "	"60-64"	46716	3800251	1229.3
	"2015"	"2015"	"South Atlantic"	"CENS-D5"	"65-69 years"	"65-69"	56226	3400788	1653.3
	"2015"	"2015"	"South Atlantic"	"CENS-D5"	"70-74 years"	"70-74"	49467	2517321	1965.1
	"2015"	"2015"	"South Atlantic"	"CENS-D5"	"75-79 years"	"75-79"	38512	1767238	2179.2
	"2015"	"2015"	"South Atlantic"	"CENS-D5"	"80-84 years"	"80-84"	27548	1223801	2251.0
	"2015"	"2015"	"South Atlantic"	"CENS-D5"	"85+ years"	"85+"	26340	1245275	2115.2
	"2015"	"2015"	"East South Central"	"CENS-D6"	"< 1 year"	"1"	75	234167	32.0
	"2015"	"2015"	"East South Central"	"CENS-D6"	"1-4 years"	"1-4"	211	930144	22.7
	"2015"	"2015"	"East South Central"	"CENS-D6"	"5-9 years"	"5-9"	172	1209710	14.2
	"2015"	"2015"	"East South Central"	"CENS-D6"	"10-14 years"	"10-14"	167	1215039	13.7
	"2015"	"2015"	"East South Central"	"CENS-D6"	"15-19 years"	"15-19"	268	1233306	21.7
	"2015"	"2015"	"East South Central"	"CENS-D6"	"20-24 years"	"20-24"	417	1337598	31.2
	"2015"	"2015"	"East South Central"	"CENS-D6"	"25-29 years"	"25-29"	808	1260543	64.1
	"2015"	"2015"	"East South Central"	"CENS-D6"	"30-34 years"	"30-34"	1199	1202832	99.7
	"2015"	"2015"	"East South Central"	"CENS-D6"	"35-39 years"	"35-39"	1833	1170197	156.6
	"2015"	"2015"	"East South Central"	"CENS-D6"	"40-44 years"	"40-44"	3056	1190204	256.8
	"2015"	"2015"	"East South Central"	"CENS-D6"	"45-49 years"	"45-49"	4815	1210420	397.8
	"2015"	"2015"	"East South Central"	"CENS-D6"	"50-54 years"	"50-54"	8628	1317867	654.7
	"2015"	"2015"	"East South Central"	"CENS-D6"	"55-59 years"	"55-59"	12377	1296322	954.8
	"2015"	"2015"	"East South Central"	"CENS-D6"	"60-64 years "	"60-64"	15205	1155778	1315.6
	"2015"	"2015"	"East South Central"	"CENS-D6"	"65-69 years"	"65-69"	17322	996520	1738.2
	"2015"	"2015"	"East South Central"	"CENS-D6"	"70-74 years"	"70-74"	14886	713773	2085.5
	"2015"	"2015"	"East South Central"	"CENS-D6"	"75-79 years"	"75-79"	11346	505956	2242.5
	"2015"	"2015"	"East South Central"	"CENS-D6"	"80-84 years"	"80-84"	7645	341640	2237.7
	"2015"	"2015"	"East South Central"	"CENS-D6"	"85+ years"	"85+"	6619	326922	2024.6
	"2015"	"2015"	"West South Central"	"CENS-D7"	"< 1 year"	"1"	178	556458	32.0
	"2015"	"2015"	"West South Central"	"CENS-D7"	"1-4 years"	"1-4"	551	2199756	25.0
	"2015"	"2015"	"West South Central"	"CENS-D7"	"5-9 years"	"5-9"	370	2812904	13.2
	"2015"	"2015"	"West South Central"	"CENS-D7"	"10-14 years"	"10-14"	400	2783155	14.4
	"2015"	"2015"	"West South Central"	"CENS-D7"	"15-19 years"	"15-19"	639	2707035	23.6
	"2015"	"2015"	"West South Central"	"CENS-D7"	"20-24 years"	"20-24"	929	2840569	32.7
	"2015"	"2015"	"West South Central"	"CENS-D7"	"25-29 years"	"25-29"	1583	2836829	55.8
	"2015"	"2015"	"West South Central"	"CENS-D7"	"30-34 years"	"30-34"	2565	2788105	92.0
	"2015"	"2015"	"West South Central"	"CENS-D7"	"35-39 years"	"35-39"	3572	2591457	137.8
	"2015"	"2015"	"West South Central"	"CENS-D7"	"40-44 years"	"40-44"	5500	2515859	218.6
	"2015"	"2015"	"West South Central"	"CENS-D7"	"45-49 years"	"45-49"	8273	2429921	340.5
	"2015"	"2015"	"West South Central"	"CENS-D7"	"50-54 years"	"50-54"	13542	2530293	535.2
	"2015"	"2015"	"West South Central"	"CENS-D7"	"55-59 years"	"55-59"	19882	2424382	820.1
	"2015"	"2015"	"West South Central"	"CENS-D7"	"60-64 years "	"60-64"	23565	2069017	1138.9
	"2015"	"2015"	"West South Central"	"CENS-D7"	"65-69 years"	"65-69"	27199	1701453	1598.6
	"2015"	"2015"	"West South Central"	"CENS-D7"	"70-74 years"	"70-74"	22419	1209642	1853.4
	"2015"	"2015"	"West South Central"	"CENS-D7"	"75-79 years"	"75-79"	17452	843897	2068.0
	"2015"	"2015"	"West South Central"	"CENS-D7"	"80-84 years"	"80-84"	12458	588484	2117.0
	"2015"	"2015"	"West South Central"	"CENS-D7"	"85+ years"	"85+"	11492	576854	1992.2
	"2015"	"2015"	"Mountain"	"CENS-D8"	"< 1 year"	"1"	84	308959	27.2
	"2015"	"2015"	"Mountain"	"CENS-D8"	"1-4 years"	"1-4"	284	1239583	22.9
	"2015"	"2015"	"Mountain"	"CENS-D8"	"5-9 years"	"5-9"	236	1632309	14.5
	"2015"	"2015"	"Mountain"	"CENS-D8"	"10-14 years"	"10-14"	244	1614827	15.1
	"2015"	"2015"	"Mountain"	"CENS-D8"	"15-19 years"	"15-19"	373	1569788	23.8
	"2015"	"2015"	"Mountain"	"CENS-D8"	"20-24 years"	"20-24"	573	1678138	34.1
	"2015"	"2015"	"Mountain"	"CENS-D8"	"25-29 years"	"25-29"	993	1665251	59.6
	"2015"	"2015"	"Mountain"	"CENS-D8"	"30-34 years"	"30-34"	1589	1639705	96.9
	"2015"	"2015"	"Mountain"	"CENS-D8"	"35-39 years"	"35-39"	2089	1536474	136.0
	"2015"	"2015"	"Mountain"	"CENS-D8"	"40-44 years"	"40-44"	3063	1454803	210.5
	"2015"	"2015"	"Mountain"	"CENS-D8"	"45-49 years"	"45-49"	4416	1415136	312.1
	"2015"	"2015"	"Mountain"	"CENS-D8"	"50-54 years"	"50-54"	7298	1492144	489.1
	"2015"	"2015"	"Mountain"	"CENS-D8"	"55-59 years"	"55-59"	10769	1487659	723.9
	"2015"	"2015"	"Mountain"	"CENS-D8"	"60-64 years "	"60-64"	13854	1348705	1027.2
	"2015"	"2015"	"Mountain"	"CENS-D8"	"65-69 years"	"65-69"	16426	1175059	1397.9
	"2015"	"2015"	"Mountain"	"CENS-D8"	"70-74 years"	"70-74"	14323	843335	1698.4
	"2015"	"2015"	"Mountain"	"CENS-D8"	"75-79 years"	"75-79"	11185	580495	1926.8
	"2015"	"2015"	"Mountain"	"CENS-D8"	"80-84 years"	"80-84"	8019	390435	2053.9
	"2015"	"2015"	"Mountain"	"CENS-D8"	"85+ years"	"85+"	7527	383883	1960.8
	"2015"	"2015"	"Pacific"	"CENS-D9"	"< 1 year"	"1"	191	664750	28.7
	"2015"	"2015"	"Pacific"	"CENS-D9"	"1-4 years"	"1-4"	637	2668668	23.9
	"2015"	"2015"	"Pacific"	"CENS-D9"	"5-9 years"	"5-9"	487	3378638	14.4
	"2015"	"2015"	"Pacific"	"CENS-D9"	"10-14 years"	"10-14"	532	3331074	16.0
	"2015"	"2015"	"Pacific"	"CENS-D9"	"15-19 years"	"15-19"	852	3412485	25.0
	"2015"	"2015"	"Pacific"	"CENS-D9"	"20-24 years"	"20-24"	1397	3789135	36.9
	"2015"	"2015"	"Pacific"	"CENS-D9"	"25-29 years"	"25-29"	2261	3964719	57.0
	"2015"	"2015"	"Pacific"	"CENS-D9"	"30-34 years"	"30-34"	3457	3794539	91.1
	"2015"	"2015"	"Pacific"	"CENS-D9"	"35-39 years"	"35-39"	4717	3493065	135.0
	"2015"	"2015"	"Pacific"	"CENS-D9"	"40-44 years"	"40-44"	7059	3395639	207.9
	"2015"	"2015"	"Pacific"	"CENS-D9"	"45-49 years"	"45-49"	10995	3432076	320.4
	"2015"	"2015"	"Pacific"	"CENS-D9"	"50-54 years"	"50-54"	18111	3521425	514.3
	"2015"	"2015"	"Pacific"	"CENS-D9"	"55-59 years"	"55-59"	24826	3397740	730.7
